,link,builtup_area,carpet_area,rooms,furnish,address,bathrooms,balcony,facing,gas_pipline,gated_community,swimming_pool,gym,intercom,power_backup,garden,sports,more_amenities,current_floor,total_floor,lease_type,property_age,covered_parking,open_parking,school,university,bus_stop,railway,mall,metro_station,hospital,restaurant,rent
274,https://housing.com/rent/18684765-595-sqft-1-bhk-apartment-on-rent-in-borivali-east-mumbai,595,432,1,Semi Furnished,"Dheeraj Realty Hill View Tower, Khatau Estate, Borivali East, Mumbai",2,1,West,1,1,0,1,1,1,1,1,37,12,13,Family,19,0,0,1,1,0,0,0,1,1,0,33000
275,https://housing.com/rent/18564535-630-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai,630,435,1,Fully Furnished,"Rustomjee Virar Avenue D1 Wing C And Wing D, Virar West, Mumbai",1,2,North-West,1,1,0,0,1,1,1,1,20,8,14,Family  Bachelor  Company,2,1,1,1,1,0,1,0,0,1,1,13000
276,https://housing.com/rent/18367229-980-sqft-2-bhk-apartment-on-rent-in-mira-road-east-mumbai,980,715,2,Semi Furnished,"Unique Swarna, Kanakia Park, Mira Road East, Mumbai",2,3,East,0,0,0,0,0,0,0,0,7,6,12,Family,14,0,0,1,1,0,0,0,1,1,0,28000
277,https://housing.com/rent/18428230-655-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai,655,455,1,Semi Furnished,"Ekta Parksville, Virar West, Mumbai",1,2,North-East,1,1,1,1,1,1,1,1,37,7,15,Family  Bachelor  Company,2,1,1,1,1,0,0,0,0,1,1,9000
278,https://housing.com/rent/18683908-595-sqft-1-bhk-apartment-on-rent-in-borivali-east-mumbai,595,428,1,Unfurnished,"Dheeraj Realty Hill View Tower, Siddharth Nagar, Borivali East, Mumbai",2,1,West,0,1,0,1,1,1,1,1,37,5,13,Family,20,0,0,1,1,0,0,0,1,1,0,29000
279,https://housing.com/rent/18684143-595-sqft-1-bhk-apartment-on-rent-in-borivali-east-mumbai,595,430,1,Unfurnished,"Dheeraj Realty Hill View Tower, Siddharth Nagar, Borivali East, Mumbai",2,1,West,0,1,0,1,1,1,1,1,37,10,13,Family,17,0,0,1,1,0,0,0,1,1,0,30000
280,https://housing.com/rent/18684867-595-sqft-1-bhk-apartment-on-rent-in-borivali-east-mumbai,595,432,1,Semi Furnished,"Dheeraj Realty Hill View Tower, Siddharth Nagar, Borivali East, Mumbai",2,1,North,1,1,0,1,1,1,1,1,37,11,13,Family,20,0,0,1,1,0,0,0,1,1,0,34000
281,https://housing.com/rent/18690647-595-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,595,450,1,Semi Furnished,"Saraf Chaudhary Nagar, Kandivali East, Mumbai",2,0,East,1,1,0,0,1,1,1,0,1,3,6,Family,20,0,0,1,1,1,0,0,1,1,0,28000
282,https://housing.com/rent/18686718-700-sqft-2-bhk-apartment-on-rent-in-vikhroli-east-mumbai,700,675,2,Semi Furnished,"Suswagatam CHS Adityaraj Landmark, Hariyali, Vikhroli East, Mumbai",2,0,,1,0,0,1,1,1,1,0,13,15,22,Family,0,1,1,1,1,1,0,0,1,1,0,50000
283,https://housing.com/rent/18687285-510-sqft-1-bhk-apartment-on-rent-in-vikhroli-east-mumbai,510,400,1,Semi Furnished,"Vaibhavlaxmi Eastern Groves Phase 2, Hariyali, Vikhroli East, Mumbai",2,0,,0,0,0,1,1,1,1,0,20,20,22,Family,0,0,0,1,1,0,1,0,1,1,0,35000
284,https://housing.com/rent/18690852-595-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,595,451,1,Unfurnished,"Saraf Chaudhary Nagar, Kandivali East, Mumbai",2,1,North,0,1,0,0,1,1,1,0,1,2,6,Family,19,0,0,1,1,0,0,0,1,1,0,30000
285,https://housing.com/rent/18442152-1370-sqft-3-bhk-apartment-on-rent-in-virar-west-mumbai,1370,980,3,Semi Furnished,"Ekta Parksville, Virar West, Mumbai",3,4,North-East,0,1,1,1,1,1,1,1,37,7,15,Family  Bachelor  Company,2,1,1,1,1,0,0,0,0,1,1,17000
286,https://housing.com/rent/18444951-935-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,935,645,2,Semi Furnished,"Bhoomi Acropolis 1, Virar West, Mumbai",2,3,North-West,1,1,0,1,1,1,1,1,36,8,15,Family  Bachelor  Company,3,1,1,1,1,0,0,0,0,1,1,11500
287,https://housing.com/rent/18448888-910-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,910,640,2,Semi Furnished,"Rustomjee Virar Avenue L1 L2 And L4 Wing C And D, Virar West, Mumbai",1,3,North-West,0,1,0,0,1,1,1,1,28,8,14,Family  Bachelor  Company,2,1,1,1,1,0,0,0,0,1,1,12000
288,https://housing.com/rent/18442392-650-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai,650,445,1,Semi Furnished,"Ekta Brooklyn Park Phase I, Virar West, Mumbai",1,2,North,0,1,0,0,1,1,1,1,26,6,15,Family  Bachelor  Company,4,1,1,1,1,0,0,0,0,1,1,9000
289,https://housing.com/rent/18424953-650-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai,650,455,1,Semi Furnished,"Sunshine Solaris virar west, Agashi, Virar West, Mumbai",1,2,East,1,1,0,0,1,1,1,0,2,7,15,Family  Bachelor,4,1,1,1,1,0,0,0,0,1,1,9000
290,https://housing.com/rent/18666557-450-sqft-1-bhk-apartment-on-rent-in-mira-road-east-mumbai,450,399,1,Unfurnished,"MICL Aaradhya Highpark, Penkarpada, Mira Road East, Mira Bhayandar",2,2,North-West,0,0,1,0,0,0,0,0,27,10,30,Family  Bachelor  Company,1,1,0,1,1,0,0,0,1,1,0,29000
291,https://housing.com/rent/18704330-980-sqft-2-bhk-apartment-on-rent-in-nalasopara-west-mumbai,980,720,2,Semi Furnished,"Sadguru Sky Heights, Morya Nagar, Nalasopara West, Nala Sopara",1,2,East,0,1,0,0,0,1,1,0,9,5,7,Family,5,0,1,1,1,0,0,0,0,1,1,15000
292,https://housing.com/rent/18409701-920-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,920,488,2,Semi Furnished,"Agarwal Paramount, Virar West, Mumbai",1,3,East,1,1,0,0,1,1,1,1,33,9,14,Family  Bachelor  Company,2,1,1,1,1,0,0,0,0,1,1,16500
293,https://housing.com/rent/18686700-620-sqft-2-bhk-apartment-on-rent-in-vikhroli-east-mumbai,620,580,2,Semi Furnished,"Vaibhavlaxmi Eastern Groves Phase 2, Hariyali, Vikhroli East, Mumbai",2,0,,0,0,0,1,1,1,1,0,20,12,22,Family,0,1,1,1,1,0,1,0,1,1,0,50000
294,https://housing.com/rent/18688220-450-sqft-1-bhk-apartment-on-rent-in-thane-west-thane,450,400,1,Semi Furnished,"Squarefeet Imperial Square, Bhayandarpada, Thane West, Mumbai",2,2,East,1,1,0,0,1,1,1,1,14,10,18,Family  Bachelor  Company,10,1,1,1,1,1,0,0,1,1,0,14500
295,https://housing.com/rent/18686612-600-sqft-2-bhk-apartment-on-rent-in-vikhroli-east-mumbai,600,580,2,Semi Furnished,"Swastik Onyx, Tagore Nagar, Vikhroli East, Mumbai",2,0,,1,0,0,1,1,1,1,1,9,15,22,Family,0,1,1,1,1,1,1,0,0,1,1,48000
296,https://housing.com/rent/18686652-600-sqft-2-bhk-apartment-on-rent-in-vikhroli-east-mumbai,600,570,2,Semi Furnished,"Swastik Coral, Tagore Nagar, Vikhroli East, Mumbai",2,0,,1,0,0,1,1,1,1,1,12,13,22,Family,0,0,0,1,1,1,0,0,1,1,0,48000
297,https://housing.com/rent/18686663-750-sqft-2-bhk-apartment-on-rent-in-vikhroli-east-mumbai,750,675,2,Semi Furnished,"Ace Sparkle, Kannamwar Nagar II, Vikhroli East, Mumbai",2,1,,0,0,0,1,1,1,1,0,17,18,22,Family,0,1,1,1,1,1,0,0,1,1,0,53000
298,https://housing.com/rent/18687248-550-sqft-1-bhk-apartment-on-rent-in-vikhroli-east-mumbai,550,399,1,Semi Furnished,"V P Om Dhanlaxmi Heights, Hariyali, Vikhroli East, Mumbai",2,0,,1,0,0,1,1,0,1,0,15,12,30,Family,0,0,0,1,1,0,0,0,1,1,0,35000
299,https://housing.com/rent/18422235-645-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai,645,445,1,Semi Furnished,"Blu Pearl, Vartak Ward, Virar West, Virar",1,2,East,1,1,1,1,1,1,1,1,36,8,16,Family  Bachelor  Company,1,1,1,1,1,0,0,0,0,1,1,13000
300,https://housing.com/rent/18687277-550-sqft-1-bhk-apartment-on-rent-in-vikhroli-east-mumbai,550,420,1,Semi Furnished,"Vikhroli Plus Gurukrupa Anantam, Tagore Nagar, Vikhroli East, Mumbai",2,0,,1,0,0,1,1,1,1,1,18,20,22,Family,0,0,0,1,1,0,1,0,1,1,1,35000
301,https://housing.com/rent/18692298-850-sqft-3-bhk-apartment-on-rent-in-vikhroli-east-mumbai,850,774,3,Semi Furnished,"Suswagatam CHS Adityaraj Landmark, Hariyali, Vikhroli East, Mumbai",2,5,,1,1,0,1,1,1,1,1,15,15,22,Family,0,1,1,1,1,1,0,0,1,1,0,60000
302,https://housing.com/rent/18682299-601-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,601,455,1,Semi Furnished,"Shraddha Building 5 CHS, Asha Nagar, Kandivali East, Mumbai",2,0,North-East,1,1,1,1,1,1,1,1,4,4,6,Family,22,0,0,1,1,0,0,0,1,1,0,36500
303,https://housing.com/rent/18534069-800-sqft-2-bhk-apartment-on-rent-in-naigaon-east-mumbai,800,550,2,Semi Furnished,"Sunteck World, Naigaon East, Mumbai",2,4,North,0,0,0,0,0,0,0,0,48,10,22,Family,2,0,1,1,1,1,0,0,0,1,1,14500
304,https://housing.com/rent/18517444-548-sqft-2-bhk-apartment-on-rent-in-kanjurmarg-west-mumbai,548,547,2,Semi Furnished,"Sheth Avante, Kanjurmarg West, Mumbai",2,0,East,1,1,1,1,1,1,1,1,41,22,36,Family,1,1,0,1,1,0,0,0,1,1,0,47000
305,https://housing.com/rent/18667353-1050-sqft-2-bhk-apartment-on-rent-in-mira-road-east-mumbai,1050,650,2,Fully Furnished,"DB Ozone, Mira Road East, Mira Bhayandar",2,3,North-West,0,1,0,0,0,0,1,0,26,2,19,Family  Bachelor  Company,8,1,1,1,1,0,0,0,1,1,0,35000
306,https://housing.com/rent/18679661-960-sqft-2-bhk-apartment-on-rent-in-bandra-west-mumbai,960,800,2,Fully Furnished,"Pali Village, Bandra West, Mumbai",2,0,East,1,0,0,0,0,0,0,0,0,5,7,,8,1,0,1,1,0,1,0,0,1,1,150000
307,https://housing.com/rent/16876227-689-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai-v2,689,511,1,Semi Furnished,"Evershine Amavi 303 Phase 3, Virar West, Mumbai",1,2,East,0,0,1,0,0,0,0,0,27,5,14,Family,2,0,1,1,1,0,0,0,0,1,1,14000
308,https://housing.com/rent/18728069-450-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai,450,280,1,Semi Furnished,"Unique Poonam Sky City Phase II, Yashavant Nagar, Virar West, Virar",1,0,,0,0,0,0,0,1,0,0,10,18,22,,1,0,1,1,1,0,0,0,0,1,1,9000
309,https://housing.com/rent/18687270-550-sqft-1-bhk-apartment-on-rent-in-vikhroli-east-mumbai,550,400,1,Semi Furnished,"Swastik Onyx, Tagore Nagar, Vikhroli East, Mumbai",2,0,,1,0,0,1,1,1,1,0,8,16,22,Family,0,0,0,1,1,1,0,0,0,1,1,35000
310,https://housing.com/rent/18681796-596-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,596,425,1,Unfurnished,"Yogsiddhi Sumukh Hills, Padmaba Nagar, Kandivali East, Mumbai",2,0,North,0,1,0,1,1,1,1,1,19,11,22,Family,2,1,0,1,1,0,0,0,1,1,0,37000
311,https://housing.com/rent/18726334-1404-sqft-3-bhk-apartment-on-rent-in-goregaon-west-mumbai,1404,1080,3,Semi Furnished,"Sunteck City 4th Avenue, Somani Gram, Goregaon West, Mumbai",2,0,North-East,0,1,1,1,1,1,1,1,32,28,46,Family  Bachelor,1,1,0,1,1,0,0,0,1,1,0,100000
312,https://housing.com/rent/18724707-1384-sqft-3-bhk-apartment-on-rent-in-worli-mumbai,1384,1065,3,Semi Furnished,"Piramal Mahalaxmi South Tower, Shanti Nagar, Worli, Mumbai",3,1,North-East,0,1,1,1,1,1,1,1,32,37,66,Family  Bachelor,1,2,0,1,1,0,0,0,0,1,1,280000
313,https://housing.com/rent/18360075-1200-sqft-2.5-bhk-apartment-on-rent-in-kandivali-east-mumbai,1200,830,2.5,Semi Furnished,"Wadhwa TW Gardens, Thakur Village, Kandivali East, Mumbai",2,0,East,1,1,1,1,1,1,1,1,32,28,39,Family,1,1,0,1,1,0,0,0,1,1,0,82000
314,https://housing.com/rent/18428242-945-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,945,655,2,Semi Furnished,"Ekta Parksville, Virar West, Mumbai",1,3,North-East,1,1,1,1,1,1,1,1,37,6,15,Family  Bachelor  Company,2,1,1,1,1,0,0,0,0,1,1,11500
315,https://housing.com/rent/18523902-1030-sqft-2-bhk-apartment-on-rent-in-mira-road-east-mumbai,1030,647,2,Semi Furnished,"Chheda Avighna, Beverly Park, Mira Road East, Mumbai",2,2,West,1,1,0,1,1,1,1,1,18,19,29,Family,0,1,1,1,1,0,0,0,1,1,0,34500
316,https://housing.com/rent/18597167-700-sqft-1-bhk-apartment-on-rent-in-jogeshwari-east-mumbai,700,500,1,Unfurnished,"Sunder Nagar, Jogeshwari East, Mumbai",1,0,North,0,0,0,0,0,0,0,0,0,1,3,Family,25,0,0,0,1,1,0,0,1,1,0,40000
317,https://housing.com/rent/18420026-455-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai,455,395,1,Semi Furnished,"Evershine Amavi 303, Virar West, Mumbai",1,2,North,1,1,0,0,1,1,1,1,32,1,14,Family  Bachelor  Company,1,1,1,1,1,0,0,0,0,1,1,13000
318,https://housing.com/rent/18424806-945-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,945,670,2,Semi Furnished,"Sri Garden Avenue K, Virar West, Mumbai",1,3,East,1,1,0,1,1,1,1,1,33,8,15,Family  Bachelor  Company,2,1,1,1,1,0,0,0,0,1,1,13000
319,https://housing.com/rent/18424066-655-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,655,0,2,Semi Furnished,"Blu Pearl, Vartak Ward, Virar West, Virar",1,3,East,0,1,1,1,1,1,1,1,36,6,15,Family  Bachelor  Company,2,0,2,1,1,0,0,0,0,1,1,17000
320,https://housing.com/rent/18676921-580-sqft-1-bhk-apartment-on-rent-in-bhandup-west-mumbai,580,384,1,Unfurnished,"Marathon NeoHomes NeoSkies, Shivaji Nagar, Bhandup West, Mumbai",1,0,,0,0,0,0,0,0,0,0,12,10,23,Family  Bachelor,1,1,1,1,1,0,0,0,0,1,1,23000
321,https://housing.com/rent/18582660-900-sqft-3-bhk-apartment-on-rent-in-kandivali-east-mumbai,900,860,3,Semi Furnished,"Godrej Nest by Godrej Properties Ltd. , Lokhandwala Township, Kandivali East, Mumbai",3,1,South-East,0,1,1,1,1,1,1,1,29,25,36,Family,2,1,0,1,1,0,1,0,1,1,0,68000
322,https://housing.com/rent/18677246-850-sqft-2-bhk-apartment-on-rent-in-goregaon-east-mumbai,850,800,2,Unfurnished,"Raheja Ridgewood, NESCO, Goregaon East, Mumbai",2,1,West,0,1,1,1,1,1,1,1,24,9,22,Family  Bachelor  Company,8,1,0,0,1,0,0,1,1,1,0,75500
323,https://housing.com/rent/18646481-450-sqft-1-bhk-apartment-on-rent-in-ghatkopar-east-mumbai,450,400,1,Semi Furnished,"Puneet Ghatkopar west, Vidyavihar, Mumbai",1,0,,0,1,0,0,0,0,0,0,0,1,4,Family  Bachelor,13,0,0,0,1,0,0,0,1,1,0,32000
324,https://housing.com/rent/18698461-780-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,780,503,2,Semi Furnished,"Rustomjee Avenue J, Virar West, Mumbai",2,1,East,1,1,1,1,1,1,1,1,24,6,7,Family,13,0,1,1,1,1,1,0,0,1,1,11000
325,https://housing.com/rent/18698721-975-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,975,584,2,Semi Furnished,"Rustomjee Avenue J, Virar West, Mumbai",2,1,North,1,1,1,1,1,1,1,1,24,4,7,Family,13,0,1,1,1,1,1,0,0,1,1,12500
326,https://housing.com/rent/18677055-850-sqft-2-bhk-apartment-on-rent-in-goregaon-east-mumbai,850,622,2,Unfurnished,"Raheja Ridgewood, NESCO, Goregaon East, Mumbai",2,0,East,0,1,1,1,1,1,1,1,24,6,22,Family  Bachelor,8,1,0,0,1,0,0,1,1,1,0,74500
327,https://housing.com/rent/18681654-590-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,590,443,1,Unfurnished,"Yogsiddhi Sumukh Hills, Padmaba Nagar, Kandivali East, Mumbai",2,0,West,0,1,0,1,1,1,1,1,19,10,22,Family,2,1,0,1,1,0,0,0,1,1,0,38000
328,https://housing.com/rent/18682192-600-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,600,450,1,Semi Furnished,"Shraddha Building 5 CHS, Asha Nagar, Kandivali East, Mumbai",2,0,East,1,1,1,1,1,1,1,1,5,6,7,Family,20,0,0,1,1,0,0,0,1,1,0,36000
329,https://housing.com/rent/18687266-550-sqft-1-bhk-apartment-on-rent-in-vikhroli-east-mumbai,550,400,1,Semi Furnished,"Swastik Tulip, Kannamwar Nagar II, Vikhroli East, Mumbai",2,0,,1,0,0,1,1,1,1,0,11,18,22,Family,0,0,0,1,1,1,0,0,1,1,0,35000
330,https://housing.com/rent/18315378-650-sqft-1-bhk-apartment-on-rent-in-andheri-east-mumbai,650,550,1,Unfurnished,"Takshila Cooperative Housing Society, Sher E Punjab Colony, Andheri East, Mumbai",1,2,North,0,0,0,0,0,0,0,0,0,1,3,Family  Bachelor  Company,35,0,0,0,1,1,0,0,1,1,0,45000
331,https://housing.com/rent/18545693-850-sqft-2-bhk-apartment-on-rent-in-shivaji-park-mumbai,850,700,2,Semi Furnished,"on reques, Shivaji Park, Mumbai",2,0,North-East,1,1,0,0,1,1,0,0,0,5,8,Family,20,0,1,1,1,0,0,0,0,1,1,110000
332,https://housing.com/rent/18656401-1000-sqft-2-bhk-apartment-on-rent-in-goregaon-west-mumbai,1000,800,2,Unfurnished,"MIG MHADA TOWER, Goregaon West, Mumbai",2,2,North,0,0,0,0,0,0,0,0,0,5,35,Family  Bachelor  Company,1,1,1,0,1,0,0,0,1,1,0,62000
333,https://housing.com/rent/18485832-597-sqft-1-bhk-apartment-on-rent-in-borivali-east-mumbai,597,435,1,Unfurnished,"Dheeraj Realty Hill View Tower, Siddharth Nagar, Borivali East, Mumbai",2,1,West,1,1,0,1,1,1,1,1,37,12,20,Family,20,0,0,1,1,0,0,0,1,1,0,30000
334,https://housing.com/rent/18656340-1250-sqft-3-bhk-apartment-on-rent-in-goregaon-west-mumbai,1250,1000,3,Unfurnished,"HIG PERIMUM MHADA TOWER, Goregaon West, Mumbai",3,2,North-East,0,1,1,1,1,1,1,0,5,16,35,Family  Bachelor  Company,1,1,1,0,1,0,0,0,1,1,0,74000
335,https://housing.com/rent/18443302-640-sqft-1-bhk-apartment-on-rent-in-virar-west-mumbai,640,445,1,Semi Furnished,"Bhoomi Acropolis 1, Virar West, Mumbai",1,2,North-West,0,1,0,1,1,1,1,1,36,8,15,Family  Bachelor  Company,3,1,1,1,1,0,0,0,0,1,1,9000
336,https://housing.com/rent/18303891-550-sqft-1-bhk-apartment-on-rent-in-jogeshwari-east-mumbai,550,450,1,Unfurnished,"Poonam Jewel, Sunder Nagar, Jogeshwari East, Mumbai",1,0,North,0,0,0,0,0,0,0,0,0,1,3,Family  Bachelor  Company,23,0,0,0,1,1,0,0,1,1,0,35000
337,https://housing.com/rent/18364374-1000-sqft-2-bhk-apartment-on-rent-in-andheri-east-mumbai,1000,900,2,Unfurnished,"Atul Trans Residency, Sher E Punjab Colony, Andheri East, Mumbai",2,1,North,0,0,1,0,0,0,0,0,7,3,6,Family  Bachelor  Company,18,0,1,0,1,1,0,0,1,1,0,65000
338,https://housing.com/rent/18338615-700-sqft-2-bhk-apartment-on-rent-in-andheri-east-mumbai,700,635,2,Unfurnished,"Romell Orbis, Sher E Punjab Colony, Andheri East, Mumbai",2,0,North,0,0,1,0,0,0,0,0,22,5,12,Family  Bachelor  Company,1,0,1,0,1,1,0,0,1,1,0,65000
339,https://housing.com/rent/18674700-1200-sqft-3-bhk-apartment-on-rent-in-malad-west-mumbai,1200,984,3,Unfurnished,"Dotom MV Isle, Jankalyan Nagar, Malad West, Mumbai",3,4,West,0,0,1,0,0,0,0,0,39,10,23,Family,2,1,0,0,1,0,1,0,1,1,0,65000
340,https://housing.com/rent/18666730-575-sqft-1-bhk-apartment-on-rent-in-dahisar-east-mumbai,575,405,1,Fully Furnished,"MICL Aaradhya Highpark, Ketkipada, Dahisar East, Mumbai",2,0,East,1,1,1,1,1,1,1,1,32,20,30,Family  Bachelor  Company,1,1,0,1,1,0,0,0,1,1,0,36000
341,https://housing.com/rent/18485210-1000-sqft-2.5-bhk-apartment-on-rent-in-borivali-east-mumbai,1000,750,2.5,Semi Furnished,"Satyam tower Thakur Complex Kandivali East, Asha Nagar, Borivali East, Mumbai",2,0,East,1,1,1,1,1,1,1,1,4,8,20,Family,20,1,0,1,1,0,0,0,1,1,0,55000
342,https://housing.com/rent/18459839-1100-sqft-2-bhk-apartment-on-rent-in-kandivali-east-mumbai,1100,845,2,Semi Furnished,"Rajesh White City, Singh Agri Estate, Kandivali East, Mumbai",2,0,North-East,1,1,1,1,1,1,1,1,37,25,40,Family  Bachelor,4,1,0,1,1,0,0,0,1,1,0,66000
343,https://housing.com/rent/18711561-1685-sqft-3-bhk-apartment-on-rent-in-borivali-east-mumbai,1685,1200,3,Semi Furnished,"Sheth Grandeur, Asha Nagar, Borivali East, Mumbai",3,1,West,1,1,1,1,1,1,1,1,15,30,34,Family,4,1,1,1,1,0,1,1,1,1,0,86000
344,https://housing.com/rent/18561347-1180-sqft-2-bhk-apartment-on-rent-in-mira-road-east-mumbai,1180,764,2,Unfurnished,"JP BARCELONA MIRA ROAD EAST, Hatkesh Udhog Nagar, Mira Road East, Mira Bhayandar",2,3,East,0,0,0,0,0,0,0,0,0,18,35,Family,1,1,1,1,1,0,0,0,1,1,0,38000
345,https://housing.com/rent/18485426-595-sqft-1-bhk-apartment-on-rent-in-borivali-east-mumbai,595,430,1,Semi Furnished,"Dheeraj Realty Hill View Tower, Siddharth Nagar, Borivali East, Mumbai",2,1,East,1,1,0,1,1,1,1,1,37,12,13,Family,20,0,0,1,1,0,0,0,1,1,0,32000
346,https://housing.com/rent/18673325-710-sqft-2-bhk-apartment-on-rent-in-virar-west-mumbai,710,512,2,Semi Furnished,"Rustomjee Virar Avenue L1 L2 and L4 Wing A and B, Virar West, Mumbai",1,1,West,1,1,1,1,1,1,1,1,21,12,14,Family,3,0,1,1,1,1,0,0,0,1,1,13500
347,https://housing.com/rent/18536788-900-sqft-2-bhk-apartment-on-rent-in-andheri-east-mumbai,900,750,2,Fully Furnished,"Shere e Punjab, Sher E Punjab Colony, Andheri East, Mumbai",2,0,North,1,0,0,0,0,0,1,0,10,2,4,Family  Bachelor,9,0,1,0,1,1,0,0,1,1,0,62000
348,https://housing.com/rent/18666667-750-sqft-2-bhk-apartment-on-rent-in-mira-road-east-mumbai,750,574,2,Unfurnished,"MICL Aaradhya Highpark, Mahajan Wadi, Mira Road East, Mira Bhayandar",2,1,East,0,0,0,0,0,0,0,0,0,22,30,Family  Bachelor  Company,1,0,0,1,1,0,0,0,1,1,0,48000
349,https://housing.com/rent/18485278-1001-sqft-2-bhk-apartment-on-rent-in-borivali-east-mumbai,1001,745,2,Semi Furnished,"Satyam Tower 90 Feet Road Thakur Complex Kandivali East Mumbai, Asha Nagar, Borivali East, Mumbai",2,0,West,1,1,1,1,1,1,1,1,4,8,20,Family,21,1,0,1,1,0,0,0,1,1,0,55000
350,https://housing.com/rent/18477822-600-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,600,450,1,Semi Furnished,"Shraddha Building 5 CHS, Asha Nagar, Kandivali East, Mumbai",2,0,East,1,1,1,1,1,1,1,1,4,3,6,Family,22,0,0,1,1,0,0,0,1,1,0,35000
351,https://housing.com/rent/18251848-1250-sqft-2-bhk-apartment-on-rent-in-bhandup-west-mumbai,1250,813,2,Semi Furnished,"Kalpataru Crest Wing B Avalon, Subhash Nagar, Bhandup West, Mumbai",2,0,South-East,1,1,1,1,1,1,1,1,15,18,36,Family  Bachelor  Company,5,1,0,1,1,0,0,0,0,1,1,55000
352,https://housing.com/rent/18485647-598-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,598,425,1,Unfurnished,"Yogsiddhi Sumukh Hills, Padmaba Nagar, Kandivali East, Mumbai",2,0,East,1,1,0,1,1,1,1,1,19,11,21,Family,2,1,0,1,1,0,0,0,1,1,0,38000
353,https://housing.com/rent/18710104-1000-sqft-3-bhk-apartment-on-rent-in-santacruz-east-mumbai,1000,900,3,Semi Furnished,"Kalina, Santacruz East, Mumbai",3,0,,1,1,0,1,1,1,1,0,2,4,7,Family,15,0,1,1,1,1,1,0,0,1,1,98000
354,https://housing.com/rent/18411717-595-sqft-1-bhk-apartment-on-rent-in-borivali-east-mumbai,595,430,1,Semi Furnished,"Dheeraj Realty Hill View Tower, Siddharth Nagar, Borivali East, Mumbai",2,1,East,1,1,0,1,1,1,1,1,37,12,13,Family,15,0,0,1,1,0,0,0,1,1,0,32000
355,https://housing.com/rent/18650161-700-sqft-2-bhk-apartment-on-rent-in-bhandup-west-mumbai,700,576,2,Semi Furnished,"Rustomjee Bella Wing C And D, Ganesh Nagar, Bhandup West, Mumbai",2,0,North-East,0,1,0,1,1,1,1,1,43,1,22,Family,1,1,0,1,1,1,0,0,0,1,1,50000
356,https://housing.com/rent/17981049-675-sqft-2-bhk-apartment-on-rent-in-mira-road-east-mumbai-v2,675,574,2,Semi Furnished,"MICL Aaradhya Highpark Project 2 Of Phase I, Mahajan Wadi, Mira Road East, Mira Bhayandar",2,0,East,0,0,0,0,0,0,0,0,38,14,30,Family  Bachelor  Company,2,1,0,1,1,0,0,0,1,1,0,38000
357,https://housing.com/rent/18360775-598-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,598,443,1,Unfurnished,"Yogsiddhi Sumukh Hills, Padmaba Nagar, Kandivali East, Mumbai",2,0,East,1,1,0,1,1,1,1,1,20,6,18,Family,1,1,0,1,1,0,0,0,1,1,0,38000
358,https://housing.com/rent/18522723-1060-sqft-2-bhk-apartment-on-rent-in-mira-road-east-mumbai,1060,647,2,Semi Furnished,"Chheda Avighna, Beverly Park, Mira Road East, Mumbai",2,2,South,1,1,0,1,1,1,1,1,18,10,23,Family,0,1,1,1,1,0,0,0,1,1,0,36000
359,https://housing.com/rent/18485732-598-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,598,443,1,Unfurnished,"Yogsiddhi Sumukh Hills, Padmaba Nagar, Kandivali East, Mumbai",2,0,West,1,1,0,1,1,1,1,1,19,12,20,Family  Bachelor  Company,2,0,0,1,1,0,0,0,1,1,0,37000
360,https://housing.com/rent/18689776-420-sqft-1-bhk-apartment-on-rent-in-kanjurmarg-east-mumbai,420,310,1,Unfurnished,"Runwal Garden Vista, Kanjurmarg East, Mumbai",1,0,North-East,0,0,0,0,1,1,1,0,48,12,22,Family  Bachelor  Company,1,0,1,1,1,0,0,0,0,1,1,28000
